State,Region,Product,ds,y
Louisiana,Florida Parishes,Annuities,2003-01-01,74.16
Louisiana,Florida Parishes,Annuities,2003-04-01,85.98
Louisiana,Florida Parishes,Annuities,2003-07-01,89.81
Louisiana,Florida Parishes,Annuities,2003-10-01,94.22
Louisiana,Florida Parishes,Annuities,2004-01-01,68.88
Louisiana,Florida Parishes,Annuities,2004-04-01,103.6
Louisiana,Florida Parishes,Annuities,2004-07-01,103.39
Louisiana,Florida Parishes,Annuities,2004-10-01,138.54
Louisiana,Florida Parishes,Annuities,2005-01-01,97.79
Louisiana,Florida Parishes,Annuities,2005-04-01,95.28
Louisiana,Florida Parishes,Annuities,2005-07-01,71.23
Louisiana,Florida Parishes,Annuities,2005-10-01,77.79
Louisiana,Florida Parishes,Annuities,2006-01-01,86.1
Louisiana,Florida Parishes,Annuities,2006-04-01,116.22
Louisiana,Florida Parishes,Annuities,2006-07-01,68.08
Louisiana,Florida Parishes,Annuities,2006-10-01,97.06
Louisiana,Florida Parishes,Annuities,2007-01-01,55.64
Louisiana,Florida Parishes,Annuities,2007-04-01,96.03
Louisiana,Florida Parishes,Annuities,2007-07-01,85.94
Louisiana,Florida Parishes,Annuities,2007-10-01,92.81
Louisiana,Florida Parishes,Annuities,2008-01-01,96.03
Louisiana,Florida Parishes,Annuities,2008-04-01,90.12
Louisiana,Florida Parishes,Annuities,2008-07-01,86.2
Louisiana,Florida Parishes,Annuities,2008-10-01,103.19
Louisiana,Florida Parishes,Annuities,2009-01-01,79.69
Louisiana,Florida Parishes,Annuities,2009-04-01,62.1
Louisiana,Florida Parishes,Annuities,2009-07-01,63.79
Louisiana,Florida Parishes,Annuities,2009-10-01,127.65
Louisiana,Florida Parishes,Annuities,2010-01-01,95.24
Louisiana,Florida Parishes,Annuities,2010-04-01,89.24
Louisiana,Florida Parishes,Annuities,2010-07-01,67.89
Louisiana,Florida Parishes,Annuities,2010-10-01,92.71
Louisiana,Florida Parishes,Annuities,2011-01-01,75.89
Louisiana,Florida Parishes,Annuities,2011-04-01,133.02
Louisiana,Florida Parishes,Annuities,2011-07-01,66.82
Louisiana,Florida Parishes,Annuities,2011-10-01,124.66
Louisiana,Florida Parishes,Annuities,2012-01-01,84.89
Louisiana,Florida Parishes,Annuities,2012-04-01,136.16
Louisiana,Florida Parishes,Annuities,2012-07-01,74.1
Louisiana,Florida Parishes,Annuities,2012-10-01,111.46
Louisiana,Florida Parishes,Annuities,2013-01-01,128.82
Louisiana,Florida Parishes,Annuities,2013-04-01,104.0
Louisiana,Florida Parishes,Annuities,2013-07-01,100.56
Louisiana,Florida Parishes,Annuities,2013-10-01,130.77
Louisiana,Florida Parishes,Annuities,2014-01-01,123.61
Louisiana,Florida Parishes,Annuities,2014-04-01,83.12
Louisiana,Florida Parishes,Annuities,2014-07-01,113.28
Louisiana,Florida Parishes,Annuities,2014-10-01,89.26
Louisiana,Florida Parishes,Annuities,2015-01-01,109.38
Louisiana,Florida Parishes,Annuities,2015-04-01,78.83
Louisiana,Florida Parishes,Annuities,2015-07-01,138.55
Louisiana,Florida Parishes,Annuities,2015-10-01,144.49
Louisiana,Florida Parishes,Annuities,2016-01-01,135.2
Louisiana,Florida Parishes,Annuities,2016-04-01,122.03
Louisiana,Florida Parishes,Annuities,2016-07-01,116.85
Louisiana,Florida Parishes,Annuities,2016-10-01,113.15
Louisiana,Florida Parishes,Annuities,2017-01-01,123.63
Louisiana,Florida Parishes,Annuities,2017-04-01,155.99
Louisiana,Florida Parishes,Annuities,2017-07-01,126.32
Louisiana,Florida Parishes,Annuities,2017-10-01,153.65
Louisiana,Florida Parishes,Term Life,1998-01-01,24.2
Louisiana,Florida Parishes,Term Life,1998-04-01,14.04
Louisiana,Florida Parishes,Term Life,1998-07-01,49.22
Louisiana,Florida Parishes,Term Life,1998-10-01,31.54
Louisiana,Florida Parishes,Term Life,1999-01-01,27.73
Louisiana,Florida Parishes,Term Life,1999-04-01,23.08
Louisiana,Florida Parishes,Term Life,1999-07-01,26.55
Louisiana,Florida Parishes,Term Life,1999-10-01,10.31
Louisiana,Florida Parishes,Term Life,2000-01-01,8.03
Louisiana,Florida Parishes,Term Life,2000-04-01,11.87
Louisiana,Florida Parishes,Term Life,2000-07-01,11.88
Louisiana,Florida Parishes,Term Life,2000-10-01,22.13
Louisiana,Florida Parishes,Term Life,2001-01-01,35.92
Louisiana,Florida Parishes,Term Life,2001-04-01,24.27
Louisiana,Florida Parishes,Term Life,2001-07-01,11.92
Louisiana,Florida Parishes,Term Life,2001-10-01,23.28
Louisiana,Florida Parishes,Term Life,2002-01-01,28.45
Louisiana,Florida Parishes,Term Life,2002-04-01,36.05
Louisiana,Florida Parishes,Term Life,2002-07-01,40.66
Louisiana,Florida Parishes,Term Life,2002-10-01,8.21
Louisiana,Florida Parishes,Term Life,2003-01-01,8.3
Louisiana,Florida Parishes,Term Life,2003-04-01,29.55
Louisiana,Florida Parishes,Term Life,2003-07-01,43.17
Louisiana,Florida Parishes,Term Life,2003-10-01,15.38
Louisiana,Florida Parishes,Term Life,2004-01-01,36.02
Louisiana,Florida Parishes,Term Life,2004-04-01,34.36
Louisiana,Florida Parishes,Term Life,2004-07-01,34.74
Louisiana,Florida Parishes,Term Life,2004-10-01,28.12
Louisiana,Florida Parishes,Term Life,2005-01-01,27.53
Louisiana,Florida Parishes,Term Life,2005-04-01,26.21
Louisiana,Florida Parishes,Term Life,2005-07-01,13.18
Louisiana,Florida Parishes,Term Life,2005-10-01,12.32
Louisiana,Florida Parishes,Term Life,2006-01-01,27.84
Louisiana,Florida Parishes,Term Life,2006-04-01,27.14
Louisiana,Florida Parishes,Term Life,2006-07-01,20.31
Louisiana,Florida Parishes,Term Life,2006-10-01,27.61
Louisiana,Florida Parishes,Term Life,2007-01-01,21.0
Louisiana,Florida Parishes,Term Life,2007-04-01,38.68
Louisiana,Florida Parishes,Term Life,2007-07-01,17.36
Louisiana,Florida Parishes,Term Life,2007-10-01,24.98
Louisiana,Florida Parishes,Term Life,2008-01-01,18.49
Louisiana,Florida Parishes,Term Life,2008-04-01,10.36
Louisiana,Florida Parishes,Term Life,2008-07-01,22.21
Louisiana,Florida Parishes,Term Life,2008-10-01,5.38
Louisiana,Florida Parishes,Term Life,2009-01-01,38.13
Louisiana,Florida Parishes,Term Life,2009-04-01,10.5
Louisiana,Florida Parishes,Term Life,2009-07-01,9.62
Louisiana,Florida Parishes,Term Life,2009-10-01,12.22
Louisiana,Florida Parishes,Term Life,2010-01-01,25.85
Louisiana,Florida Parishes,Term Life,2010-04-01,11.33
Louisiana,Florida Parishes,Term Life,2010-07-01,0.0
Louisiana,Florida Parishes,Term Life,2010-10-01,16.41
Louisiana,Florida Parishes,Term Life,2011-01-01,6.85
Louisiana,Florida Parishes,Term Life,2011-04-01,18.45
Louisiana,Florida Parishes,Term Life,2011-07-01,28.2
Louisiana,Florida Parishes,Term Life,2011-10-01,7.91
Louisiana,Florida Parishes,Term Life,2012-01-01,4.36
Louisiana,Florida Parishes,Term Life,2012-04-01,29.13
Louisiana,Florida Parishes,Term Life,2012-07-01,43.03
Louisiana,Florida Parishes,Term Life,2012-10-01,3.57
Louisiana,Florida Parishes,Term Life,2013-01-01,23.86
Louisiana,Florida Parishes,Term Life,2013-04-01,18.52
Louisiana,Florida Parishes,Term Life,2013-07-01,3.08
Louisiana,Florida Parishes,Term Life,2013-10-01,14.5
Louisiana,Florida Parishes,Term Life,2014-01-01,18.27
Louisiana,Florida Parishes,Term Life,2014-04-01,22.46
Louisiana,Florida Parishes,Term Life,2014-07-01,13.59
Louisiana,Florida Parishes,Term Life,2014-10-01,12.54
Louisiana,Florida Parishes,Term Life,2015-01-01,13.18
Louisiana,Florida Parishes,Term Life,2015-04-01,22.57
Louisiana,Florida Parishes,Term Life,2015-07-01,19.04
Louisiana,Florida Parishes,Term Life,2015-10-01,20.85
Louisiana,Florida Parishes,Term Life,2016-01-01,14.96
Louisiana,Florida Parishes,Term Life,2016-04-01,19.24
Louisiana,Florida Parishes,Term Life,2016-07-01,15.02
Louisiana,Florida Parishes,Term Life,2016-10-01,24.18
Louisiana,Florida Parishes,Term Life,2017-01-01,43.13
Louisiana,Florida Parishes,Term Life,2017-04-01,30.91
Louisiana,Florida Parishes,Term Life,2017-07-01,28.27
Louisiana,Florida Parishes,Term Life,2017-10-01,42.45
Louisiana,Florida Parishes,Whole Life,1998-01-01,279.49
Louisiana,Florida Parishes,Whole Life,1998-04-01,140.42
Louisiana,Florida Parishes,Whole Life,1998-07-01,104.74
Louisiana,Florida Parishes,Whole Life,1998-10-01,158.91
Louisiana,Florida Parishes,Whole Life,1999-01-01,211.12
Louisiana,Florida Parishes,Whole Life,1999-04-01,148.26
Louisiana,Florida Parishes,Whole Life,1999-07-01,109.89
Louisiana,Florida Parishes,Whole Life,1999-10-01,163.72
Louisiana,Florida Parishes,Whole Life,2000-01-01,209.58
Louisiana,Florida Parishes,Whole Life,2000-04-01,191.48
Louisiana,Florida Parishes,Whole Life,2000-07-01,145.82
Louisiana,Florida Parishes,Whole Life,2000-10-01,173.74
Louisiana,Florida Parishes,Whole Life,2001-01-01,220.13
Louisiana,Florida Parishes,Whole Life,2001-04-01,162.85
Louisiana,Florida Parishes,Whole Life,2001-07-01,127.93
Louisiana,Florida Parishes,Whole Life,2001-10-01,229.15
Louisiana,Florida Parishes,Whole Life,2002-01-01,196.28
Louisiana,Florida Parishes,Whole Life,2002-04-01,143.83
Louisiana,Florida Parishes,Whole Life,2002-07-01,77.41
Louisiana,Florida Parishes,Whole Life,2002-10-01,198.6
Louisiana,Florida Parishes,Whole Life,2003-01-01,279.73
Louisiana,Florida Parishes,Whole Life,2003-04-01,129.69
Louisiana,Florida Parishes,Whole Life,2003-07-01,97.4
Louisiana,Florida Parishes,Whole Life,2003-10-01,158.34
Louisiana,Florida Parishes,Whole Life,2004-01-01,280.62
Louisiana,Florida Parishes,Whole Life,2004-04-01,189.67
Louisiana,Florida Parishes,Whole Life,2004-07-01,98.66
Louisiana,Florida Parishes,Whole Life,2004-10-01,126.75
Louisiana,Florida Parishes,Whole Life,2005-01-01,222.19
Louisiana,Florida Parishes,Whole Life,2005-04-01,122.84
Louisiana,Florida Parishes,Whole Life,2005-07-01,92.04
Louisiana,Florida Parishes,Whole Life,2005-10-01,153.02
Louisiana,Florida Parishes,Whole Life,2006-01-01,273.55
Louisiana,Florida Parishes,Whole Life,2006-04-01,137.78
Louisiana,Florida Parishes,Whole Life,2006-07-01,104.59
Louisiana,Florida Parishes,Whole Life,2006-10-01,157.55
Louisiana,Florida Parishes,Whole Life,2007-01-01,262.56
Louisiana,Florida Parishes,Whole Life,2007-04-01,109.12
Louisiana,Florida Parishes,Whole Life,2007-07-01,115.27
Louisiana,Florida Parishes,Whole Life,2007-10-01,151.82
Louisiana,Florida Parishes,Whole Life,2008-01-01,262.3
Louisiana,Florida Parishes,Whole Life,2008-04-01,106.31
Louisiana,Florida Parishes,Whole Life,2008-07-01,108.31
Louisiana,Florida Parishes,Whole Life,2008-10-01,159.32
Louisiana,Florida Parishes,Whole Life,2009-01-01,215.73
Louisiana,Florida Parishes,Whole Life,2009-04-01,116.32
Louisiana,Florida Parishes,Whole Life,2009-07-01,121.45
Louisiana,Florida Parishes,Whole Life,2009-10-01,139.6
Louisiana,Florida Parishes,Whole Life,2010-01-01,202.42
Louisiana,Florida Parishes,Whole Life,2010-04-01,126.58
Louisiana,Florida Parishes,Whole Life,2010-07-01,111.88
Louisiana,Florida Parishes,Whole Life,2010-10-01,127.04
Louisiana,Florida Parishes,Whole Life,2011-01-01,209.47
Louisiana,Florida Parishes,Whole Life,2011-04-01,133.79
Louisiana,Florida Parishes,Whole Life,2011-07-01,107.24
Louisiana,Florida Parishes,Whole Life,2011-10-01,124.66
Louisiana,Florida Parishes,Whole Life,2012-01-01,220.0
Louisiana,Florida Parishes,Whole Life,2012-04-01,101.63
Louisiana,Florida Parishes,Whole Life,2012-07-01,120.68
Louisiana,Florida Parishes,Whole Life,2012-10-01,160.55
Louisiana,Florida Parishes,Whole Life,2013-01-01,238.67
Louisiana,Florida Parishes,Whole Life,2013-04-01,176.98
Louisiana,Florida Parishes,Whole Life,2013-07-01,118.24
Louisiana,Florida Parishes,Whole Life,2013-10-01,124.5
Louisiana,Florida Parishes,Whole Life,2014-01-01,213.02
Louisiana,Florida Parishes,Whole Life,2014-04-01,119.19
Louisiana,Florida Parishes,Whole Life,2014-07-01,83.68
Louisiana,Florida Parishes,Whole Life,2014-10-01,164.56
Louisiana,Florida Parishes,Whole Life,2015-01-01,226.37
Louisiana,Florida Parishes,Whole Life,2015-04-01,97.31
Louisiana,Florida Parishes,Whole Life,2015-07-01,105.57
Louisiana,Florida Parishes,Whole Life,2015-10-01,150.37
Louisiana,Florida Parishes,Whole Life,2016-01-01,201.07
Louisiana,Florida Parishes,Whole Life,2016-04-01,101.6
Louisiana,Florida Parishes,Whole Life,2016-07-01,120.51
Louisiana,Florida Parishes,Whole Life,2016-10-01,161.15
Louisiana,Florida Parishes,Whole Life,2017-01-01,214.24
Louisiana,Florida Parishes,Whole Life,2017-04-01,119.57
Louisiana,Florida Parishes,Whole Life,2017-07-01,124.86
Louisiana,Florida Parishes,Whole Life,2017-10-01,154.41
Louisiana,Florida Parishes,Annuities,1998-01-01,2.93
Louisiana,Florida Parishes,Annuities,1998-04-01,6.28
Louisiana,Florida Parishes,Annuities,1998-07-01,6.1
Louisiana,Florida Parishes,Annuities,1998-10-01,0.0
Louisiana,Florida Parishes,Annuities,1999-01-01,7.56
Louisiana,Florida Parishes,Annuities,1999-04-01,3.43
Louisiana,Florida Parishes,Annuities,1999-07-01,1.18
Louisiana,Florida Parishes,Annuities,1999-10-01,10.22
Louisiana,Florida Parishes,Annuities,2000-01-01,3.44
Louisiana,Florida Parishes,Annuities,2000-04-01,18.73
Louisiana,Florida Parishes,Annuities,2000-07-01,5.85
Louisiana,Florida Parishes,Annuities,2000-10-01,4.48
Louisiana,Florida Parishes,Annuities,2001-01-01,5.63
Louisiana,Florida Parishes,Annuities,2001-04-01,0.0
Louisiana,Florida Parishes,Annuities,2001-07-01,0.0
Louisiana,Florida Parishes,Annuities,2001-10-01,16.88
Louisiana,Florida Parishes,Annuities,2002-01-01,28.66
Louisiana,Florida Parishes,Annuities,2002-04-01,8.0
Louisiana,Florida Parishes,Annuities,2002-07-01,7.37
Louisiana,Florida Parishes,Annuities,2002-10-01,7.26
Louisiana,Florida Parishes,Annuities,2003-01-01,0.0
Louisiana,Florida Parishes,Annuities,2003-04-01,14.28
Louisiana,Florida Parishes,Annuities,2003-07-01,5.64
Louisiana,Florida Parishes,Annuities,2003-10-01,0.0
Louisiana,Florida Parishes,Annuities,2004-01-01,6.99
Louisiana,Florida Parishes,Annuities,2004-04-01,0.0
Louisiana,Florida Parishes,Annuities,2004-07-01,0.0
Louisiana,Florida Parishes,Annuities,2004-10-01,4.91
Louisiana,Florida Parishes,Annuities,2005-01-01,18.48
Louisiana,Florida Parishes,Annuities,2005-04-01,5.36
Louisiana,Florida Parishes,Annuities,2005-07-01,5.64
Louisiana,Florida Parishes,Annuities,2005-10-01,5.78
Louisiana,Florida Parishes,Annuities,2006-01-01,5.82
Louisiana,Florida Parishes,Annuities,2006-04-01,3.14
Louisiana,Florida Parishes,Annuities,2006-07-01,0.35
Louisiana,Florida Parishes,Annuities,2006-10-01,9.86
Louisiana,Florida Parishes,Annuities,2007-01-01,12.08
Louisiana,Florida Parishes,Annuities,2007-04-01,16.57
Louisiana,Florida Parishes,Annuities,2007-07-01,12.03
Louisiana,Florida Parishes,Annuities,2007-10-01,8.32
Louisiana,Florida Parishes,Annuities,2008-01-01,6.84
Louisiana,Florida Parishes,Annuities,2008-04-01,0.0
Louisiana,Florida Parishes,Annuities,2008-07-01,2.69
Louisiana,Florida Parishes,Annuities,2008-10-01,2.52
Louisiana,Florida Parishes,Annuities,2009-01-01,2.78
Louisiana,Florida Parishes,Annuities,2009-04-01,1.6
Louisiana,Florida Parishes,Annuities,2009-07-01,10.27
Louisiana,Florida Parishes,Annuities,2009-10-01,4.31
Louisiana,Florida Parishes,Annuities,2010-01-01,7.22
Louisiana,Florida Parishes,Annuities,2010-04-01,3.38
Louisiana,Florida Parishes,Annuities,2010-07-01,6.81
Louisiana,Florida Parishes,Annuities,2010-10-01,2.88
Louisiana,Florida Parishes,Annuities,2011-01-01,15.99
Louisiana,Florida Parishes,Annuities,2011-04-01,6.99
Louisiana,Florida Parishes,Annuities,2011-07-01,7.55
Louisiana,Florida Parishes,Annuities,2011-10-01,13.12
Louisiana,Florida Parishes,Annuities,2012-01-01,4.71
Louisiana,Florida Parishes,Annuities,2012-04-01,1.63
Louisiana,Florida Parishes,Annuities,2012-07-01,0.0
Louisiana,Florida Parishes,Annuities,2012-10-01,8.72
Louisiana,Florida Parishes,Annuities,2013-01-01,2.0
Louisiana,Florida Parishes,Annuities,2013-04-01,13.98
Louisiana,Florida Parishes,Annuities,2013-07-01,13.63
Louisiana,Florida Parishes,Annuities,2013-10-01,1.31
Louisiana,Florida Parishes,Annuities,2014-01-01,9.8
Louisiana,Florida Parishes,Annuities,2014-04-01,9.03
Louisiana,Florida Parishes,Annuities,2014-07-01,7.64
Louisiana,Florida Parishes,Annuities,2014-10-01,6.94
Louisiana,Florida Parishes,Annuities,2015-01-01,6.04
Louisiana,Florida Parishes,Annuities,2015-04-01,14.31
Louisiana,Florida Parishes,Annuities,2015-07-01,3.36
Louisiana,Florida Parishes,Annuities,2015-10-01,5.59
Louisiana,Florida Parishes,Annuities,2016-01-01,8.15
Louisiana,Florida Parishes,Annuities,2016-04-01,7.41
Louisiana,Florida Parishes,Annuities,2016-07-01,0.62
Louisiana,Florida Parishes,Annuities,2016-10-01,6.69
Louisiana,Florida Parishes,Annuities,2017-01-01,16.54
Louisiana,Florida Parishes,Annuities,2017-04-01,13.28
Louisiana,Florida Parishes,Annuities,2017-07-01,14.72
Louisiana,Florida Parishes,Annuities,2017-10-01,13.48
Louisiana,Florida Parishes,Annuities,1998-01-01,148.54
Louisiana,Florida Parishes,Annuities,1998-04-01,182.74
Louisiana,Florida Parishes,Annuities,1998-07-01,143.62
Louisiana,Florida Parishes,Annuities,1998-10-01,141.37
Louisiana,Florida Parishes,Annuities,1999-01-01,220.41
Louisiana,Florida Parishes,Annuities,1999-04-01,138.07
Louisiana,Florida Parishes,Annuities,1999-07-01,141.82
Louisiana,Florida Parishes,Annuities,1999-10-01,178.85
Louisiana,Florida Parishes,Annuities,2000-01-01,150.4
Louisiana,Florida Parishes,Annuities,2000-04-01,113.37
Louisiana,Florida Parishes,Annuities,2000-07-01,119.85
Louisiana,Florida Parishes,Annuities,2000-10-01,172.57
Louisiana,Florida Parishes,Annuities,2001-01-01,132.52
Louisiana,Florida Parishes,Annuities,2001-04-01,141.31
Louisiana,Florida Parishes,Annuities,2001-07-01,133.9
Louisiana,Florida Parishes,Annuities,2001-10-01,137.09
Louisiana,Florida Parishes,Annuities,2002-01-01,188.04
Louisiana,Florida Parishes,Annuities,2002-04-01,124.08
Louisiana,Florida Parishes,Annuities,2002-07-01,181.97
Louisiana,Florida Parishes,Annuities,2002-10-01,211.0
Louisiana,Florida Parishes,Annuities,2003-01-01,123.9
Louisiana,Florida Parishes,Annuities,2003-04-01,174.15
Louisiana,Florida Parishes,Annuities,2003-07-01,244.19
Louisiana,Florida Parishes,Annuities,2003-10-01,158.96
Louisiana,Florida Parishes,Annuities,2004-01-01,184.79
Louisiana,Florida Parishes,Annuities,2004-04-01,160.27
Louisiana,Florida Parishes,Annuities,2004-07-01,146.25
Louisiana,Florida Parishes,Annuities,2004-10-01,180.4
Louisiana,Florida Parishes,Annuities,2005-01-01,149.5
Louisiana,Florida Parishes,Annuities,2005-04-01,119.7
Louisiana,Florida Parishes,Annuities,2005-07-01,93.52
Louisiana,Florida Parishes,Annuities,2005-10-01,137.37
Louisiana,Florida Parishes,Annuities,2006-01-01,182.47
Louisiana,Florida Parishes,Annuities,2006-04-01,152.36
Louisiana,Florida Parishes,Annuities,2006-07-01,147.1
Louisiana,Florida Parishes,Annuities,2006-10-01,147.69
Louisiana,Florida Parishes,Annuities,2007-01-01,122.35
Louisiana,Florida Parishes,Annuities,2007-04-01,153.63
Louisiana,Florida Parishes,Annuities,2007-07-01,104.06
Louisiana,Florida Parishes,Annuities,2007-10-01,145.89
Louisiana,Florida Parishes,Annuities,2008-01-01,165.31
Louisiana,Florida Parishes,Annuities,2008-04-01,98.94
Louisiana,Florida Parishes,Annuities,2008-07-01,108.2
Louisiana,Florida Parishes,Annuities,2008-10-01,131.93
Louisiana,Florida Parishes,Annuities,2009-01-01,125.2
Louisiana,Florida Parishes,Annuities,2009-04-01,118.39
Louisiana,Florida Parishes,Annuities,2009-07-01,106.85
Louisiana,Florida Parishes,Annuities,2009-10-01,137.68
